时间,标题,url,内容
2017-09-16 16:01:40,红豆集团推出首家无人服装零售店,http://www.cnbeta.com/articles/tech/652277.htm,继便利店之后，无人零售这阵风又刮到了服装领域。2017年9月10日，世界物联网博览会在江苏无锡开幕。红豆集团打造的零售新物种——无人值守服装零售店首次亮相。红豆无人服装零售店是业内首家基于超高频RFID技术实现的服饰行业无人店。该方案是红豆对于新零售下全渠道新业态的尝试，也是推进集团两化融合战略的又一个着力点。
2017-09-13 07:39:30,苹果大力宣传新的“城市广场”零售商店概念,http://www.feng.com/iPhone/news/2017-09-13/_690849.shtml,据威锋网报道，苹果负责零售和在线商店的高级副总裁AngelaAhrendts介绍，苹果的新零售商店模式现在被称为“城镇广场”。今天的发布会上，Ahrendts在乔布斯剧院上演了一场演讲，解释了苹果最新的实体零售方式构想。在某种程度上，苹果的新商店将成为零售店和城镇教育领域之间的一个连接的纽带，店内则将被设计成苹果总部那样科技与自然融合的环境。Ahrednts说，苹果将继续在世界各地开设新的“城镇广场”，但也将在目前旗舰店进行再投资。传统的玻璃立方体设计将会回归，同时可以预计会在室内配备更多绿色空间。最新的旗舰店将于10月20日在芝加哥开业。
2017-09-12 14:07:46,天猫布局酒业新零售 带动品牌实现近50倍增长,http://www.jiemian.com/article/1613309.html,据界面报道，从9月1日起，平台上来自五十多个国家的上千个酒水品牌，选出旗下1万多款酒推出各种活动。9月9日，天猫全球酒水节正式开售3小时，平台销售额就已经破亿；这只是个开始，以茅台为首的品牌官方旗舰店，实现了同比最高近50倍的销量增长。从参与人数和品牌维度，天猫已成为线上酒类消费的第一大平台。持续近10天的大规模全球酒水节背后，一场打通线上线下的新零售变革正风起云涌。卖酒的渠道开始改变——电商成为越来越重要且关键的销售渠道之一，传统线下销售与线上销售的关联变得紧密。
2017-09-12 12:04:06,无人便利店「EasyGo」完成 2000 万元天使轮融资,http://36kr.com/p/5092655.html,8月30日，无人值守新零售项目“EasyGo”宣布完成2000万元人民币的天使轮融资。本轮融资由浙江易坤创投和深圳永田合投。EasyGo未来便利店联合创始人王牧牧透露，此轮资金将用于开拓新店、搭建数据后台等方面。这是EasyGo未来便利店两个月内的第二次融资。2017年6月，EasyGo完成了500万元的种子轮融资。王牧牧告诉36氪，目前已有国内某著名投资机构和大型地产商正与EasyGo未来便利店接洽，拟进入新一轮Pre-A融资。
2017-09-07 13:40:00,零售业上市企业盈利分化：传统百货现倒闭潮，“新零售”崛起,http://www.thepaper.cn/newsDetail_forward_1786556,据澎湃新闻报道，近日，沪深两市共93家零售业企业的2017年中报相继公布，其中24家企业归属母公司股东的净利润同比出现下降。与去年同期53家企业净利润负增长相比，今年上半年零售业整体有所回暖。如果从利润增长排名情况来看，传统零售业的盈利分化也较为明显。传统零售业出现倒闭潮，网上零售确实与之呈现出强烈反差，新零售模式显现，增速迅猛态势。
2017-09-05 21:55:12,无人值守货架“友盒”获数千万A轮融资,https://mp.weixin.qq.com/s?__biz=MzA3Njg4MDg5Ng==&mid=2652445030&idx=1&sn=73c22e867c6106800a07a87299c0cfef&chksm=84b73409b3c0bd1f37d75abc64a84573118afc6a12bdbf48c12e6332f3a6e4a2776335f594fc&mpshare=1&scene=1&srcid=0905UGBfrkfsqqmHRgaorDFv#rd,目前，友盒已经完成三轮融资，分别为去年完成千帆资本投资的种子轮，知名天使投资人吴世春投资的天使轮。2017年中旬，获得了来自于安芙兰资本、贵阳创投、寻找中国创客的数千万人民币A轮融资。友盒是一家经营无人货架的新零售创业公司，主攻零售业的神经末梢。友盒通过在办公室场景中植入组合式货架、在校园场景中植入零食盒子等方式，致力于打通零售的最后10米。相较于其他无人值守货架，友盒于去年8月开始尝试无人货架的模式，起步较早，铺设点位较多，截至目前，已经完成3000+点位的铺设，覆盖10个城市，拥有数十万用户。（寻找中国创客）
2017-09-03 09:50:27,"阿里要开自家线下购物中心：明年开业 名叫""猫茂""",http://www.linkshop.com.cn/web/archives/2017/386267.shtml,据联商网报道，阿里正在建设第一家完全属于阿里的购物中心，新的购物中心名字叫做“moremall”“猫茂”。首家”猫茂“开在阿里巴巴杭州西溪园区，淘宝城三期，总面积4万平米，整体结构为5层，目前正在装修阶段，预计2018年4月正式对外营业。有知情人士称，“猫茂”具有以下几个特色：新零售技术落地、淘品牌与传统品牌共存、引入盒马鲜生旗舰店和太平洋影城。
2017-08-30 13:50:45,易果生鲜与哈米科技达成战略合作 推进办公室无人售货,http://www.jiemian.com/article/1588231.html,8月30日，易果集团宣布已与办公室自助零售企业哈米科技达成战略合作，共同推进办公室自助零售项目落地。易果是国内最大最早的生鲜运营平台，哈米科技则是主营办公室自助零售的企业。合作达成后，易果将从生鲜供应链、冷链配送、企业福利等角度，全面赋能哈米科技的新零售项目。
2017-08-30 13:06:34,天猫与海澜之家达成新零售战略合作 5000家线下店将变身智慧门店 ,,8月30日，天猫与海澜之家正式签署新零售战略合作，海澜之家旗下5000家线下门店将全面升级为新零售“智慧门店”。基于天猫提供的新零售解决方案，双方将在新品首发、品牌建设、渠道管理、产品创新、大数据赋能、消费者运营、线上线下全渠道融合等围绕新零售展开的一揽子合作。这意味着在不久的将来，海澜之家门店会出现“无人零售”。
2017-08-29 20:49:14,平安银行首家零售新门店落户广州,http://www.jiemian.com/article/1586174.html,平安银行零售战略转型正逐步落地。8月29日，平安银行新门店发布会在广州流花支行举办，流花支行是平安银行全国首家升级版3.0样板网点，也是一家纯零售网点。未来平安银行的新增门店将均设计成新门店，传统门店改造时也将被改造为新门店。不过，将全国范围内门店的改造完毕还暂无时间表。据了解，平安银行在零售战略转型的过程中，对新门店寄予了厚望，希望将新门店将打造成一站式综合金融O2O服务平台，并以此开启“新零售金融”时代。
2017-08-29 16:00:55,12家体验店七夕同时开业 华为正加快新零售布局节奏,http://tech.ifeng.com/a/20170829/44669904_0.shtml,8月28日，华为北京12家线下体验店同时开业。此次12店同开的背后，反映的是华为在新零售布局上持续推进。围绕新零售战略华为今年上半年业绩继续保持高速增长，上半年华为智能手机发货量7301万台，同比增20.6%，全球市场排名第三，中国市场排名第一，并且正在逐渐缩小与三星、苹果的出货量差距。
2017-08-28 16:10:33,首家天猫小店落地杭州 计划年内打造万家,http://m.caijing.com.cn/api/show?contentid=4322974&from=timeline&isappinstalled=0,8月28日，阿里巴巴旗下零售通宣布，第一家专心服务社区的天猫小店已在杭州正式运营。目前，天猫小店暂为加盟的方式，预计财年底将突破一万家。这是继阿里无人便利、盒马鲜生之后，推出的又一基于新零售理念旨在更好服务数百万零售小店老板和消费者的落地项目。阿里巴巴集团副总裁、零售通事业部总经理林小海认为，天猫小店及今后陆续升级的各种天猫便利店，将改变现有社区小店的运营模式，还将为消费者带来智能化的门对门购物体验。
2017-08-28 10:12:53,红蜻蜓净利润上升21.19%，线上业务大增,http://www.jiemian.com/article/1581280.html,红蜻蜓发布2017年半年度报告显示，红蜻蜓实现营业收入14.6亿元，较上年同期增长7.89%；归属于上市公司股东的净利润为1.74亿元，较上年同期增长21.19%。报告期内，红蜻蜓线上业务营业收入达2.59亿元，同比增长30.86%。同时，红蜻蜓透露，目前已推出D.VALLEY、DNEST等多家轻奢、时尚风格的买手集合店来探索新零售模式。
2017-08-25 08:27:45,红蜻蜓线上营收增长超30% 推买手集合店,http://www.bbtnews.com.cn/2017/0825/208046.shtml,8月24日，红蜻蜓发布2017年半年度报告显示，红蜻蜓实现营业收入14.6亿元，较上年同期增长7.89%；归属于上市公司股东的净利润为1.74亿元，较上年同期增长21.19%。值得注意的是，报告期内，红蜻蜓线上业务营业收入达2.59亿元，同比增长30.86%。同时，红蜻蜓透露，目前已推出D.VALLEY、DNEST等多家轻奢、时尚风格的买手集合店来探索新零售模式。
2017-08-23 15:05:12,小麦便利店与心怡科技达成战略合作 携手共建智能物流体系,http://kuaixun.stcn.com/2017/0823/13579337.shtml,8月23日，支持无人值守模式的小麦便利店与国内最大的第三方物流供应链企业心怡科技于北京签署战略合作协议，双方将致力于客户体验持续提升，以全程食安为基本原则，实现双方端到端数据打通，针对智能便利店运营特点进行供应链体系创新和持续优化，以智能化的手段实现降本增效，为扩展中的小麦便利店提供强大核心支持，共同拓展新零售市场。
2017-08-22 14:59:05,CBNData联合天猫发布2017新零售时代奢侈品消费报告,http://www.chinanews.com/business/2017/08-22/8310852.shtml,第一财经商业数据中心(CBNData)联合天猫发布了《2017年新零售时代奢侈品消费趋势报告》(以下简称为CBNData《报告》)。基于阿里巴巴大数据，深度洞察新零售时代奢侈品消费者特征，CBNData《报告》显示，年轻人群和女性消费者是奢侈品市场的主导人群；年轻消费者、小城消费者和平价消费者成为新零售时代奢侈品消费三大新势力。
2017-08-22 14:13:54,艾媒：2017外卖交易将破两千亿，饿了么百度份额合计过5成,http://www.iimedia.cn/54716.html,近日，艾媒咨询发布2017上半年中国在线餐饮外卖市场研究报告，分析师预测，2017年外卖市场整体交易额将达2045.6亿元，增速为23.1%。外卖三巨头中，饿了么以41.7%的份额继续领先。用户规模将突破3亿，环比增长17.6%。外卖市场的份额集中度进一步加剧。其中，饿了么以41.7%的份额保持领先，美团外卖以41%随其后，百度外卖则仍然保有13.2%的份额。如果饿了么与百度外卖合并，份额将超过5成。分析师展望，在外卖消费品质化、多元化趋势下，下半年外卖平台将仍围绕用户价值挖掘和即时配送两大核心发力，其中，新零售、同城跑腿等服务将成为新的发展热点。
2017-08-22 07:53:10,三卡槽红米Note 5A发布：699元起，OV既视感,http://www.cnbeta.com/articles/tech/643579.htm,8月21日晚，小米在线上正式发布红米Note5A手机，分标准版和高配版，售价699元起，8月22日上午发售。值得一提的是，全新红米Note5A外观设计有着明显的OPPO和vivo产品既视感。小米总裁林斌称红米Note5A是小米第二款新零售的产品（第一款是小米5X），产品外观有着时下两千元手机的流行设计。
2017-08-21 07:54:32,西北总部落户西安，阿里巴巴与西安政府达成战略合作,http://www.nbd.com.cn/articles/2017-08-20/1140185.html,随着为期两天的首届世界西商大会的闭幕，此次大会最受关注的“靴子”之一最终落地——阿里巴巴与西安市政府达成战略合作，前者决定将其西北总部落户西安。根据协议，阿里巴巴将在城投、地铁、新零售、智慧城市和大数据方面，与西安市政府进行合作。马云表示，西安近年来发展很快，阿里巴巴很期待能参与到大西安的建设中来
2017-08-16 16:50:38,百果园线上单月销售额破亿,,百果园公布数据显示，发力新零售一年来，2017年7月份线上单月销售额突破1.2亿元，线上日销售额峰值达600万元，线上会员数突破500万人，线上月度复合增长率保持在25%以上，且实现规模化盈利。
2017-08-14 11:04:06,首家阿里无人零售实体店将于年底落户杭州,http://tech.sina.com.cn/it/2017-08-14/doc-ifyixias0555648.shtml,首家阿里巴巴无人零售实体店将于今年年底在杭州落成。该项目团队被纳入“天猫新零售战略大图”，研发能应用于更大客流量、更复杂商业场景的无人零售难题。截至目前，选址信息还处于严格保密阶段。
2017-08-11 17:49:51,天猫超市在京开通生鲜1小时达 首批开通36个闪店仓,http://www.lieyunwang.com/archives/349883,8月11日，天猫超市宣布“闪店”业务已启动试运营，可实现3公里范围内的1小时送达。首批开通的36个闪店仓，已覆盖北京五环内大部分区域，北五环外人流密集的天通苑、回龙观和上地等地，也已实现覆盖。天猫超市闪店，是天猫与易果、安鲜达共同打造的新零售项目，目前以生鲜商品为主。消费者在线上下单，系统将自动将订单信息发送到最近的门店，由门店后仓完成包裹拣选打包，全程1小时之内就可以送到消费者家中。打开手机淘宝App，通过“北京频道”进入闪店后发现，闪店提供“29元包邮，1小时达”服务。据介绍，闪店会精选100种左右商品，满足消费者的临时需求。
2017-08-10 09:02:07,原百度副总裁曾良加入掌贝，出任独董及首席战略顾问,,据掌贝内部人士透露，原百度副总裁兼百度糯米总经理曾良已正式加入掌贝，出任独立董事及首席战略顾问。曾良拥有美国佐治亚理工大学的MBA和工程硕士学位，以及清华大学的工程硕士学位，担任百度副总裁期间，他曾任职大客户部总经理、百度糯米总经理，而在此之前，担任过微软大中华区副总裁，金蝶亚太区总经理等职位。掌贝是新零售新服务的大数据和智能营销平台，帮助实体店铺实现零售业和服务业的消费升级，旗下有“智慧店铺”和“聚引客”两大平台。
2017-08-09 09:08:30,消息称天猫全面接管银泰网，官方回应：本来就是一体,http://www.techweb.com.cn/news/2017-08-08/2570609.shtml,今日有消息称，天猫已全面接手银泰网，原负责天猫百货、美妆事业部的总经理刚竹出任银泰网新任CEO。随后，天猫确认了该消息，称“本来就是一体阿！这是一个正常的业务人事任命”。根据知情人士透露，银泰网内部进行了很大面积的调整，之前有数百名员工，现在应该在一百人左右了。接手银泰应该会促进阿里新零售的落地。
2017-08-08 17:19:50,阿里CEO张勇：新零售目标是创造新的商业机会和就业机会,http://www.imaijia.com/schz/8a9f073b5da0e8c1015dc08fe9c0463c.shtml,8月8日，阿里CEO张勇（逍遥子）表示，阿里不是零售公司，是帮助商家做零售的公司。新零售的目标不是干掉谁，而是促使各种业态的融合最终创造出新机会和新业态。技术、数据和行业生态的结合，会带来很多新的机会，线上线下的融合只是其中的一种。如同汽车业替代马车业一样，短期的挑战和融合最终带来了生产要素的重组，新的商业机会和工作岗位的出现。
2017-08-08 15:23:50,财富品质研究院：基于产品的零售模式将成为明星与奢侈品牌合作的新趋势,,奢侈品VIP服务平台要客与明星合作平台捧丝儿艺人库联合发布“要客明星奢侈品带货指数”，杨幂鹿晗刘雯排名前三。其背后的财富品质研究院认为，未来更多的明星带给奢侈品牌的价值更倾向于提升特别款和闪电款的销售业绩；而新成长明星由于对年轻时尚群体的消费心智的具有强主导力，成为奢侈品牌推进网络零售的重点合作者。基于“产品”的粉丝流量经营的新零售合作模式对于明星与奢侈品牌将成为趋势。
2017-08-07 17:38:00,e袋洗CEO陆文勇离职，将在新零售再创业,http://tech.sina.com.cn/i/2017-08-07/doc-ifyitamv6609661.shtml,CEO陆文勇已于上周离职，目前正在筹备新的创业项目，未来将在新零售和消费升级方向再创业。据悉，陆文勇会继续担任e袋洗董事和股东，董事长张荣耀将暂时兼任CEO一职。e袋洗方面还称，陆文勇未来的创业项目也会进行支持，目前还处于保密筹备阶段。2010年，陆文勇成为24券网早期核心创业团队成员，任市场推广部负责人；2011年，加入百度，任职于百度联盟事业部与百度LBS事业部，历任产品经理，渠道经理等职位；2014年加入e袋洗任CEO。
2017-08-05 15:20:33,中国新中产阶级消费以品质为先，追求消费体验,,优衣库联合《第一财经周刊》发布《中国新中产品质生活报告》，根据报告，中国城市新中产生活和消费方式有五大改变：1.品质为先，要匠心也要个性，超过60%的人在体现自我个性和风格的服装上的花费有所增加；2.热心文创，要诗也要远方；3.健康至上，生活就是运动场，“健康”、“家庭”成为新中产对生活整体幸福程度贡献率最高的两个词。；4.无智能，不生活，人们更愿意为“有温度的科技”买单，比如一“点”即得的生活服务，便捷的支付方式都是新中产喜闻乐见的生活消费方式；5新零售时代，人人都是体验专家。与此同时，优衣库也发布了新秋冬系列新品。
2017-08-02 15:23:12,高德开放平台与乐铺达成战略合作，为新零售提供决策,http://tech.sina.com.cn/i/2017-08-02/doc-ifyinvyk3397692.shtml,高德开放平台今日宣布与商业地产O2O企业乐铺达成战略合作。乐铺将使用高德开放平台旗下位置大数据分析产品高德位智（原高德指数），通过其提供的商业大数据与热力图，帮助企业与个人进行商业参考及决策。高德开放平台是高德旗下LBS服务提供商，服务覆盖出行、物流、社交、电商、资讯、运动、智能硬件等多领域。基于海量数据，通过分析挖掘，高德开放平台能够实时反应现实流量、热度、走向等趋势，实现线上、线下行为的数据打通，呈现人地关系分析结果。
2017-08-02 13:43:49, 餐饮新零售企业“食云集”获千万美元级A轮融资，BAI、启明创投领投,http://www.lieyunwang.com/archives/345884,餐饮新零售场地及服务平台“食云集”已获得千万美元级A轮投资，此轮投资由BAI（贝塔斯曼亚洲投资基金）和启明创投共同领投，真格基金、励石创投跟投，中国烹饪协会发起的餐百联和上海通江集团旗下通江资本两家机构战略跟投。融资主要用于“食云集”线上线下场景优化，自主系统迭代研发，门店连锁布局及团队建设。
2017-07-28 08:05:09,瞄准移动端，商派获7亿元D轮融资,http://tech.sina.com.cn/i/2017-07-28/doc-ifyinvwu2807475.shtml,7月27日，上海商派网络科技有限公司完成7亿元人民币D轮融资，由愉悦资本领投，险峰旗云、联新资本、天星资本、歌斐资本、宽带资本等跟投。据了解，本次融资将主要用于布局新零售领域，提升品牌实体店线上线下协同能力，将企业内部系统转化为更便捷的云端模式。商派是一家电子商务系统及服务提供商，为企业互联网化提供IT服务、供应链改造服务和金融服务，主要面向中小企业互联网方向，为中小微企业提供从前端到后端、直销到分销、PC到移动、线上与线下等业务整合的服务。商派总经理刘金光称，未来三年，“微商城”和“小程序”是商派重点发力的方向，将深耕移动端市场为中小企业赋能。
2017-07-27 10:49:39,纪源资本领投美国“返利网”Ibotta，想玩新零售流量生意,http://36kr.com/p/5085231.html,纪源资本领投了美国返利AppIbotta（意为“我买啦”），Ibotta方面告诉36氪，本轮融资为其C轮第一次融资，具体金额暂不便透露。其他投资者包括HarbourSpringCapital、HaystackPartners，另外，上轮投资者JimClark及TomJermoluk（网景及SiliconGraphics的创始人）亦参投。本轮融资过后，GGV管理合伙人童士豪和投资副总裁RobinLi将加入Ibotta董事会。Ibotta可以理解为移动版本的“返利网”，但在导流渠道上融合了线上和线下的B端商家，通过连接C端用户和商家，将返利+病毒营销模式运用到用户日常消费中。
2017-07-26 08:25:01,茅台酱香酒牵手1919进军酒业大数据营销,http://www.jiemian.com/article/1498761.html,7月25日，“寻找酱粉茅台之旅”—茅台酱香酒&1919大数据营销启动仪式在成都举办。贵州茅台酱香酒营销有限公司与壹玖壹玖酒类平台科技股份有限公司（下称1919）宣布在大数据营销方面进行合作。茅台酱香酒公司，是贵州茅台酒股份有限公司的全资子公司，旗下拥有茅台王子酒、茅台迎宾酒、仁酒、汉酱及贵州大曲等属于贵州茅台酒股份有限公司出品的多款产品。1919是国内大型酒类新零售商，在全国500多个城市拥有1000多家线下门店，线上电商是仅次于天猫、京东的第三大酒类开放平台。2016年，1919营业收入达到28.87亿元，同比增长141.27%。
2017-07-24 21:20:07,「KK馆」获亿元A轮融资，商场萧条时代，品牌店再迎风口,http://36kr.com/p/5084782.html,36氪独家获悉，主打进口品体验式卖场的「KK馆」已获得亿元级A轮融资，由璀璨资本和深创投联合投资，这也是新零售领域又一笔大额融资。据了解，KK馆团队自2014年开始进入实体零售领域，在老牌人民币基金深创投这一股东的支持下迅速发展，目前已在广州、深圳、东莞、佛山等地开设20余家线下店。KK馆表示，此次融资主要用于海外供应链建设、实体店扩张以及产品迭代升级等。
2017-07-24 15:10:09,传统家居零售门店获客难  iMOTO 想用 OAO 模式提供协同解决方案,http://36kr.com/p/5083915.html,传统零售行业的困境在于，获客成本过高、转化能力低且服务半径小，企业或是终端门店通常会将成本转嫁给消费者。iMOTO想从OAO入手，为家居行业提供第三方新零售解决方案。创始人姚凯飞表示，OAO对于实体经济来说是大势所趋，很多上市公司都在布局OAO。但问题在于，OAO前期投入较大，中小企业难以承受，因此iMOTO想通过平台来解决中小企业的问题和需求。
2017-07-21 12:55:34,Abercrombie＆Fitch将于下周三入驻天猫,http://wwd.com/business-news/retail/abercrombie-and-fitch-looking-to-alibaba-tmall-for-sales-in-china-10949432/,美国服饰零售商Abercrombie＆Fitch正式宣布，将于下周三入驻天猫商城，销售包括AbercrombieKids在内的全线商品。据称，Abercrombie＆Fitch是看中了阿里巴巴4.54亿活跃用户，同集团品牌Hollister已于2014年就入驻了天猫商城。Abercrombie＆Fitch目前正在加强新零售业务，在今年早些时候还入驻了有着6亿用户的电商平台Zalora。
2017-07-18 17:02:59,阿里开设三家新的Hema超市，加强线上和线下购物结合,http://www.techweb.com.cn/world/2017-07-18/2559074.shtml,阿里巴巴周一宣布，作为其“新零售”战略的一部分，阿里巴巴加强了在线购物和线下购物的结合，并在北京和上海推出了三家新的Hema超市。Hema门店于2015年首次推出，旨在改造传统超市。用户通过他们的淘宝或支付宝账户注册成为Hema会员。
2017-07-18 15:54:51,新车电商“砖头汽车”宣布获4000万元融资，并发布融资租赁产品“利斯特”,http://36kr.com/p/5084138.html,今天，砖头汽车宣布获得了新一轮4000万元融资，由星河互联战略投资。另外，砖头汽车发布了新零售体系未来战略，即融资租赁战略、360°交易服务体系战略、车险服务服务体系战略、传播体系战略，并发布了以租代售新产品“利斯特”。
2017-07-18 15:07:39,三店同开 盒马按下复制加速键,http://www.bbtnews.com.cn/2017/0718/202140.shtml,北京商报讯在阿里高调站台盒马鲜生后，后者果真进入了快速复制期。7月17日，盒马鲜生宣布北京大成店、上海平高店、上海新江湾店三店开业。截至目前，盒马鲜生已开出13家店，覆盖北京、上海和宁波三地。阿里巴巴表示，盒马鲜生是阿里巴巴集团在新零售领域探索了两年的项目，目前已有门店实现了规模化盈利。
2017-07-15 15:27:38,GGV徐炳东：新零售时代已经开始，不确定未来会走多远,,GGV徐炳东在网易未来科技峰会上表示，新零售的兴起，主要是因为线下零售的发展空间有限，而线上的用户体验虽然很棒，但是资本在O2O领域已经丧失了信心，不敢贸然投入，因此选择了一个折中的领域—新零售。新零售有两个关键词，一个是跨界，线上与线下的跨界，传统与技术的跨界；另一个是效率提高和体验持平或变好。新零售的时代已经开始了，但是未来的路径如何、会走多远还不好说。（36氪记者杜茜）
2017-07-12 16:34:32,天猫回应：“二选一”是“碰瓷式竞争”,,今日京东与唯品会联合声明称“某电商滥用市场垄断地位强迫商家二选一”。天猫方面回应称，这是“碰瓷手段”。越来越多的品牌把天猫作为自己商业全域运营的唯一阵地和独家平台是商家对平台和市场的选择。天猫的核心是赋能品牌，给品牌更好的工具、技术、数据能力，帮助品牌直接服务自己的用户，升级商业的互联网化。并称实体和线上已在深度融合，从满足需求到创造需求，拥抱“新零售”是大势所趋。
2017-07-12 13:30:22,蚂蚁金服CEO井贤栋：DT时代的新金融体系正在形成,,“科技重塑金融，DT（DataTechnology）时代的新金融体系正在形成。”在7月12日举办的2017天下网商大会新金融分论坛上，蚂蚁金服集团CEO井贤栋具体阐释了“新金融”的概念。“新金融”源自去年马云提出的“五新”战略——新零售、新金融、新制造、新技术、新能源。如今，随着7月11日阿里巴巴“五新”执行委员会成立，这五大战略正逐步落地。
2017-07-12 09:16:34,礼物说获数千万元B+轮融资，要对标日本 Loft 开100家线下店,http://36kr.com/p/5083239.html?from=timeline&isappinstalled=1,36氪获悉，礼物说已完成数千万人民币B+轮融资，投资方为广渠资本。本轮融资将全部用户实体店开设，“allin新零售”。本轮融资将着重布局的线下店对标的是国外精品零售品牌，比如美国的Hallmark、韩国的Artbox、日本的Loft等。其中，Hallmark在全美大约有40000个零售点，年销售额超过40亿美金；而Artbox在韩国有110多家实体店，Loft在日本有120多家实体店，销售额均达到数十亿人民币的规模。
2017-07-11 13:33:23,雷军：新零售可以让跟电商同样的价钱进入线下店,http://tech.sina.com.cn/i/2017-07-11/doc-ifyhwefp0572560.shtml,小米科技董事长雷军今日发表演讲称，从电商升级到新零售之后，我们做到的结果是，电商能用同样的产品，同样的价钱进入了线下店。雷军还提到了小米的线下零售效率，小米去年开了第一家小米之家，到今天为止，开了137家，仅上周末一天就开了14家。今天小米之家的坪效世界第二。
2017-07-11 12:29:22,雷军：新零售的本质就是高效,http://www.caijingmobile.com/detail/333304.php?from=timeline&isappinstalled=0,雷军在出席7月11日举办的天下网商大会时表示，中国产品一度做不好的主要原因是企业商业效率低下，加价太高。小米的核心是产品、电商、互联网，在互联网与新零售的帮助下，产品将可获得极致用户的体验和高效率的运作。他认为，新零售的本质就是高效，如果传统行业做到互联网的高效，世界将会更美好。
2017-07-11 11:00:36,张勇表态:阿里将继续尝试零售“新物种”,"http://news.cnstock.com/news,bwkx-201707-4101570.htm",今天，阿里巴巴CEO张勇在2017年网商大会中提到阿里无人零售“淘咖啡”时表示，阿里将继续尝试这类新物种，阿里不会做大家眼中熟悉的超市和咖啡馆，新零售下“零售场景”都存在重新被定义的机会，主体可能是原来的经营者，也可能是新兴的创业者。他建议，零售的参与者们都可以尝试线上线下“人货场”的重构，其中传统的线下零售资产的评估尚无定论，关键是看经营者如何盘活和利用它们。他特别强调，网商群体的社会分工和合作不会因为新零售的发展而被取代。
2017-07-11 09:58:28,CEO张勇挂帅阿里“五新执行委员会”，阿里全力投入建设新零售、新金融等,,7月11日，阿里巴巴宣布成立“五新执行委员会”，由CEO张勇担任委员会主席，统筹包括阿里巴巴集团、蚂蚁金服集团、菜鸟网络等阿里生态体系内的所有力量，全力投入建设“五新”（新零售、新金融、新制造、新技术、新能源）。在宣布“五新执行委员会”的全员邮件中马云认为：“五新”将重新定义很多产业和行业，对社会的方方面面带来巨大影响；“五新”更会切实推进新供给侧的建设，并促进中国消费市场。
2017-07-05 15:39:29,国药在线获1.2亿A轮融资 拓展线下资源整合,http://www.ebrun.com/20170705/237225.shtml,7月5日，国药在线在成立两周年之际，首次正式宣布完成1.2亿元A轮融资，投资方为云锋基金和朗盛投资。据悉，国药在线目前的定位是“医药新零售平台”，融资后的重点并不是红海B2C市场的份额，而重点在继续拓展与线下零售、分销资源的整合。
2017-07-05 10:17:59,盒马鲜生北京二店7月8日试营业 布局京西商业空白,http://www.linkshop.com.cn/web/archives/2017/381615.shtml,新零售超市盒马鲜生近日在微信公众号宣布将于7月8日迎来三个新店的试营业，其中包括北京第二家门店——盒马大成店，此外同开门店还包括上海盒马平高店以及盒马新江湾店。对于选址方面，有专家透露，盒马鲜生打破了部分商业选址模式，主要以周边支付宝的活跃用户数量以及用户购买力决定的。与盒马鲜生首店相同的是，盒马大成店的选址也是在大型社区周边，附近楼盘价格偏高，居民消费水平偏中上。但盒马鲜生表示，此次选址偏西的丰台区是想服务西边消费者，填补西边空白。
2017-07-04 09:03:33,看好新零售前景 德银上调阿里巴巴目标股价至201美元,http://www.techweb.com.cn/finance/2017-07-04/2551130.shtml,7月3日德意志银行发布研报，看好其新零售战略前景，大幅上调阿里巴巴目标价27%至201美元，并预期还有继续上调的可能。
2017-07-01 09:19:05,宗庆后与刘强东会面，娃哈哈或试水新零售,,近日，有媒体报道显示，宗庆后与刘强东在6月24日进行了会面。见面过程中，双方探讨了在通路、技术、供应链等方面的合作。如果上述消息属实的话，娃哈哈也将成为传统企业试水新零售的代表者之一。去年底央视《对话》栏目上，宗庆后还怒怼马云的新零售是胡说八道，把实体经济搞得乱七八糟。而马云也在公开场合回应，娃哈哈思想太保守，会被淘汰。（华夏时报）
2017-06-29 17:03:13,易鑫生态化战略再落一子，“淘车”打造大交易平台 ,,日前，作为易鑫集团的生态化战略重棋，定位于大交易平台的“淘车”品牌正式发布。今后，无论是选、买、卖车，还是与车相关的增值服务都能够在淘车平台一站式解决。同时，作为淘车平台的线下落地服务体系，易鑫体验店也将加速建设，以打造更便捷、安全的线上线下交易闭环，为消费者提供汽车新零售体验。
2017-06-27 15:38:52,摩根大通上调阿里巴巴目标价至190美元,,摩根大通新近发布研究报告，上调阿里巴巴目标股价至190美元。摩根大通研究认为：阿里巴巴所拥有的独特的战略与技术优势，能够为品牌创造其他互联网公司无法创造的价值，这样的价值创造将转化为可持续的收入增长，持续推高阿里股价。除摩根大通外，里昂证券、华兴资本、Jefferies也纷纷在近期的报告中指出阿里巴巴的新零售战略价值。里昂证券将阿里巴巴强劲的收入指引归结为核心电商发展势头依然迅猛，背后是不断增长的用户粘性，以及基于数据更好的转化率。
